origem,destino,distancia,tempo,carregamento
DCC Energy - Guaramiranga Parque,Posto Catatau,235.924876170089,141.5549257020534,643.4314804638791
DCC Energy - Guaramiranga Parque,Planeta Charge,242.85815529111136,145.71489317466683,364.28723293666707
DCC Energy - Guaramiranga Parque,DCC Energy - Íbis Hotel,68.48093182556009,41.08855909533605,87.42246616028947
DCC Energy - Guaramiranga Parque,Restaurante Braseiro,93.92092148976444,56.352552893858665,256.1479676993576
DCC Energy - Guaramiranga Parque,Estação Posto Sinhá Sabóia,165.97980685077093,99.58788411046255,284.53681174417875
DCC Energy - Guaramiranga Parque,Investy Energy - Estação Restaurante Raízes do Litoral,91.07540513729599,54.64524308237759,136.613107705944
DCC Energy - Guaramiranga Parque,BR Super Carga - Centro Comercial Flávio Carneiro,76.64804156643942,45.98882493986365,28.74301558741478
DCC Energy - Guaramiranga Parque,Renault Gamboa,204.3065202219978,122.58391213319868,557.1996006054486
DCC Energy - Guaramiranga Parque,Vila Vagalume,117.7519411738249,70.65116470429494,321.1416577467952
DCC Energy - Guaramiranga Parque,GWM Newhouse,75.10021005826033,45.0601260349562,90.1202520699124
DCC Energy - Guaramiranga Parque,Audi Center Fortaleza,79.13591655769036,47.48154993461422,31.65436662307615
DCC Energy - Guaramiranga Parque,Nord Renault,167.03923911318557,100.22354346791134,455.56156121777883
DCC Energy - Guaramiranga Parque,BR Super Carga - Estação Mossoró - Transfusão,205.51449618783298,123.30869771269978,308.2717442817495
DCC Energy - Guaramiranga Parque,Restaurante Divino 88 - Br Super Carga,109.70992171146148,65.82595302687689,164.5648825671922
DCC Energy - Guaramiranga Parque,55 Energy Eletropostos,77.25846827303778,46.355080963822665,210.7049134719212
DCC Energy - Guaramiranga Parque,Auto Posto e Churrascaria Mateus,169.86451042488795,101.91870625493277,1698.6451042488795
DCC Energy - Guaramiranga Parque,Auto Posto e Pousada O Barateiro,236.9434979592293,142.1660987755376,2030.9442682219656
DCC Energy - Guaramiranga Parque,Hotel Ribeira dos Icos,236.71158042613172,142.02694825567903,2367.1158042613174
DCC Energy - Guaramiranga Parque,Estação Urbeletric - Villa Beach Tenis,74.98408776603429,44.99045265962057,607.9790899948725
DCC Energy - Guaramiranga Parque,HAUS Motors,74.22799115340752,44.53679469204451,202.43997587292958
DCC Energy - Guaramiranga Parque,GNC Suécia - Volvo,73.80642975587023,44.283857853522136,402.5805259411103
DCC Energy - Guaramiranga Parque,BR Super Carga - Invest Energia Solar,53.32810953781037,31.996865722686223,106.65621907562074
DCC Energy - Guaramiranga Parque,Porsche Riomar Fortaleza,78.2325161751416,46.93950970508496,426.72281550077236
DCC Energy - Guaramiranga Parque,Pão De Açúcar,77.69482056467751,46.61689233880651,211.8949651763932
DCC Energy - Guaramiranga Parque,Alpha Garage Full Service and Performance,208.12077512034082,124.8724650722045,567.6021139645659
DCC Energy - Guaramiranga Parque,Hotel Jaguarindia - Estação Urbeletric,131.87362817123295,79.12417690273978,374.9960990651174
DCC Energy - Guaramiranga Parque,BR-222;BR-403,173.48134979729193,104.08880987837516,946.2619079852287
DCC Energy - Guaramiranga Parque,Lanchonete Lili Doces - BR Super Carga,314.4414001551989,188.66484009311935,471.6621002327983
DCC Energy - Guaramiranga Parque,Porsche Center Fortaleza,75.51951948466663,45.31171169079998,30.207807793866653
DCC Energy - Guaramiranga Parque,Vitoria Palace Hotel,202.72379224370695,121.63427534622416,608.1713767311209
Planeta Charger - Super Feirao do Lar,DCC Energy - Posto Freitas,183.48116348416812,110.08869809050087,234.23127253298057
Planeta Charger - Super Feirao do Lar,DCC Energy - Bezerra Open Mall,107.7535273239785,64.6521163943871,215.507054647957
Planeta Charger - Super Feirao do Lar,DCC Energy - Dragon Force,112.93506947905307,67.76104168743184,308.004734942872
Planeta Charger - Super Feirao do Lar,Eletroposto DCC Energy,113.3006267196501,67.98037603179006,309.00170923540935
Planeta Charger - Super Feirao do Lar,Amazônia Plug - Barraca do Gabriel,287.78007608108544,172.66804564865126,2466.6863664093034
Planeta Charger - Super Feirao do Lar,Planeta Charge - Jean da Picanha,135.08918268938277,81.05350961362966,270.17836537876553
Planeta Charger - Super Feirao do Lar,BR Super Carga - Auto Posto 405,233.42185874268384,140.0531152456103,466.8437174853677
Planeta Charger - Super Feirao do Lar,BR Super Carga - Estação Tibau - Tibau,234.1005745210932,140.4603447126559,351.15086178163983
Planeta Charger - Super Feirao do Lar,BR Super Carga - Grid One Beberibe,127.82284343812864,76.69370606287718,127.82284343812864
Planeta Charger - Super Feirao do Lar,BR Super Carga - Cafe do Rancho,271.3469224372106,162.80815346232637,542.6938448744212
Planeta Charger - Super Feirao do Lar,Cariri Solar Energia Solar,316.45042234655307,189.87025340793184,474.6756335198296
Planeta Charger - Super Feirao do Lar,DCC Energy - Reserva Open Mall,111.55533889825253,66.93320333895151,142.41107093393938
Planeta Charger - Super Feirao do Lar,Pousada La Muralha - Planeta Charge,292.67774799995425,175.60664879997253,585.3554959999085
Planeta Charger - Super Feirao do Lar,BR Super Carga - Restaurante Carnauba,323.7930478120078,194.27582868720467,971.3791434360234
Planeta Charger - Super Feirao do Lar,Lagom Volvo,391.05542664506237,234.63325598703742,782.1108532901247
Planeta Charger - Super Feirao do Lar,BR Super Carga - VMachado Zona Leste,394.4523462500036,236.67140775000215,591.6785193750054
Planeta Charger - Super Feirao do Lar,BR Super Carga - Auto Posto Kariri,312.6471249851581,187.58827499109483,312.6471249851581
Planeta Charger - Super Feirao do Lar,BR Super Carga - Restaurante Carreteiro,376.57701641413405,225.9462098484804,753.1540328282681
Planeta Charger - Super Feirao do Lar,Volvo - Posto Chabocão,293.08522363239865,175.85113417943919,146.54261181619933
Planeta Charger - Super Feirao do Lar,BR Super Carga - VM Marina Clube / Faustino Restaurante,318.3601168613574,191.01607011681443,477.5401752920361
Planeta Charger - Super Feirao do Lar,BR Super Carga - Entre Rios Hotel,384.04397995971846,230.42638797583106,768.0879599194369
Planeta Charger - Super Feirao do Lar,Planeta Net Telecom - Estacionamento,176.7449131801315,106.0469479080789,353.489826360263
Planeta Charger - Super Feirao do Lar,BR Super Carga - AutoPosto Uniao,92.92684725516402,55.75610835309841,185.85369451032804
Planeta Charger - Super Feirao do Lar,DCC Energy - Guaramiranga Parque,41.495305702482916,24.89718342148975,82.99061140496583
Planeta Charger - Super Feirao do Lar,DCC Energy - Posto Fortim BR,166.68291821063983,100.0097509263839,333.36583642127965
Planeta Charger - Super Feirao do Lar,BR Super Carga - Murano Center Hotel,160.61045809626128,96.36627485775678,240.91568714439194
Planeta Charger - Super Feirao do Lar,BR Super Carga - Bela Vista Empresarial,233.08417895391923,139.85050737235153,233.08417895391923
Planeta Charger - Super Feirao do Lar,BR Super Carga - Churrascaria Guaiba,370.55701235818646,222.33420741491187,555.8355185372797
Planeta Charger - Super Feirao do Lar,BR Super Carga - Ello Hotel,224.4735668066655,134.6841400839993,384.81182881142655
Planeta Charger - Super Feirao do Lar,DCC Energy - Posto BR,76.01519636640052,45.60911781984031,152.03039273280103
Planeta Charger - Super Feirao do Lar,Posto Catatau,200.3685326723644,120.22111960341864,546.4596345609938
Planeta Charger - Super Feirao do Lar,BR-316,397.8475408027603,238.70852448165618,795.6950816055206
Planeta Charger - Super Feirao do Lar,Planeta Charge,211.55511364579112,126.93306818747467,317.3326704686867
Planeta Charger - Super Feirao do Lar,DCC Energy - Íbis Hotel,94.87516463621681,56.925098781730085,121.11723145048954
Planeta Charger - Super Feirao do Lar,Restaurante Braseiro,78.7102115271186,47.22612691627116,214.664213255778
Planeta Charger - Super Feirao do Lar,Estação Posto Sinhá Sabóia,134.66206182659883,80.7972370959593,230.849248845598
Planeta Charger - Super Feirao do Lar,Investy Energy - Estação Restaurante Raízes do Litoral,99.73690689705703,59.84214413823421,149.60536034558552
Planeta Charger - Super Feirao do Lar,BR Super Carga - Centro Comercial Flávio Carneiro,113.1901714224446,67.91410285346676,42.446314283416726
Planeta Charger - Super Feirao do Lar,Eletroposto Parque da Cidadania,395.8964744615696,237.53788467694176,3209.9714145532666
Planeta Charger - Super Feirao do Lar,Renault Gamboa,235.71677802312212,141.43006681387325,642.8639400630603
Planeta Charger - Super Feirao do Lar,Vila Vagalume,123.82567552264535,74.29540531358722,337.7063877890328
Planeta Charger - Super Feirao do Lar,GWM Newhouse,112.14670940321976,67.28802564193185,134.5760512838637
Planeta Charger - Super Feirao do Lar,Audi Center Fortaleza,116.54947497123649,69.92968498274189,46.619789988494595
Planeta Charger - Super Feirao do Lar,Nord Renault,135.72813065499915,81.43687839299949,370.1676290590886
Planeta Charger - Super Feirao do Lar,BR Super Carga - Estação Mossoró - Transfusão,236.898178739773,142.1389072438638,355.34726810965947
Planeta Charger - Super Feirao do Lar,Restaurante Divino 88 - Br Super Carga,92.67643799712883,55.60586279827729,139.01465699569323
Planeta Charger - Super Feirao do Lar,55 Energy Eletropostos,113.53434181926676,68.12060509156005,309.6391140525457
Planeta Charger - Super Feirao do Lar,Auto Posto e Churrascaria Mateus,176.34079142283701,105.8044748537022,1763.4079142283701
Planeta Charger - Super Feirao do Lar,Auto Posto e Pousada O Barateiro,231.29488365803545,138.77693019482126,1982.5275742117326
Planeta Charger - Super Feirao do Lar,Hotel Ribeira dos Icos,231.33404989890943,138.80042993934566,2313.340498989094
Planeta Charger - Super Feirao do Lar,Estação Urbeletric - Villa Beach Tenis,112.16891278357593,67.30134767014556,909.4776712181832
Planeta Charger - Super Feirao do Lar,HAUS Motors,111.3256066091301,66.79536396547806,303.615290752173
Planeta Charger - Super Feirao do Lar,GNC Suécia - Volvo,110.94561208948865,66.56736725369319,605.1578841244835
Planeta Charger - Super Feirao do Lar,BR Super Carga - Invest Energia Solar,94.76761192778001,56.860567156668004,189.53522385556002
Planeta Charger - Super Feirao do Lar,Porsche Riomar Fortaleza,115.27795225914595,69.16677135548757,628.7888305044324
Planeta Charger - Super Feirao do Lar,Pão De Açúcar,114.16292971577809,68.49775782946685,311.3534446793948
Planeta Charger - Super Feirao do Lar,Alpha Garage Full Service and Performance,239.3201605429569,143.59209632577415,652.691346935337
Planeta Charger - Super Feirao do Lar,Hotel Jaguarindia - Estação Urbeletric,171.0637434590768,102.63824607544608,486.4371851916875
Planeta Charger - Super Feirao do Lar,BR-222;BR-403,141.53203335471053,84.91922001282633,771.9929092075121
Planeta Charger - Super Feirao do Lar,Lanchonete Lili Doces - BR Super Carga,274.19526981744986,164.5171618904699,411.2929047261748
Planeta Charger - Super Feirao do Lar,Porsche Center Fortaleza,112.54914525183096,67.52948715109858,45.019658100732386
Planeta Charger - Super Feirao do Lar,Audi Center Teresina,393.6150518838607,236.16903113031643,157.4460207535443
Planeta Charger - Super Feirao do Lar,Vitoria Palace Hotel,234.24297810949832,140.545786865699,702.7289343284949
BR Super Carga - Ello Hotel,DCC Energy - Posto Freitas,395.88228573883026,237.52937144329815,505.38164136871944
BR Super Carga - Ello Hotel,DCC Energy - Bezerra Open Mall,303.14072506137904,181.88443503682743,606.2814501227581
BR Super Carga - Ello Hotel,DCC Energy - Dragon Force,303.05614126426326,181.83368475855795,826.5167489025362
BR Super Carga - Ello Hotel,Eletroposto DCC Energy,304.990023477319,182.99401408639142,831.790973119961
BR Super Carga - Ello Hotel,Planeta Charge - Jean da Picanha,320.5330162511108,192.31980975066645,641.0660325022216
BR Super Carga - Ello Hotel,BR Super Carga - Auto Posto 405,120.12968367774397,72.07781020664638,240.2593673554879
BR Super Carga - Ello Hotel,BR Super Carga - Estação Tibau - Tibau,280.3449769119127,168.2069861471476,420.517465367869
BR Super Carga - Ello Hotel,"SUPER SHOCK'S- NÓS VAMOS ATÉ VOCÊ, MÓVEL ",387.17147753725465,232.3028865223528,1055.92221146524
BR Super Carga - Ello Hotel,"SUPER SHOCK'S- NÓS VAMOS ATÉ VOCÊ, MÓVEL, ZAP:83981922032 ",387.1705587890989,232.30233527345933,1055.9197057884514
BR Super Carga - Ello Hotel,Volvo - Posto Real Canudos,396.7609474346248,238.0565684607749,396.7609474346248
BR Super Carga - Ello Hotel,Planeta Charge - Topazio Park Hotel,303.9821141462651,182.38926848775904,607.9642282925302
BR Super Carga - Ello Hotel,Planeta Charge - Rapport Hotel,362.640640578795,217.58438434727702,725.28128115759
BR Super Carga - Ello Hotel,BR Super Carga - Grid One Beberibe,271.0888531551598,162.6533118930959,271.0888531551598
BR Super Carga - Ello Hotel,BR Super Carga - Cafe do Rancho,385.7740545744216,231.46443274465295,771.5481091488432
BR Super Carga - Ello Hotel,Cariri Solar Energia Solar,92.20426022466192,55.32255613479715,138.30639033699288
BR Super Carga - Ello Hotel,DCC Energy - Reserva Open Mall,300.394884556295,180.23693073377697,383.4828313484617
BR Super Carga - Ello Hotel,Pousada La Muralha - Planeta Charge,364.88442644391955,218.9306558663517,729.7688528878391
BR Super Carga - Ello Hotel,BR Super Carga - Restaurante Carnauba,365.7843870373265,219.4706322223959,1097.3531611119795
BR Super Carga - Ello Hotel,BR Super Carga - Auto Posto Kariri,88.35773547979075,53.01464128787445,88.35773547979075
BR Super Carga - Ello Hotel,Volvo - Posto Caninde,397.60984227190977,238.56590536314587,795.2196845438195
BR Super Carga - Ello Hotel,BR Super Carga - Pagelar,385.4654604219238,231.2792762531543,770.9309208438476
BR Super Carga - Ello Hotel,BR Super Carga - Restaurante Carreteiro,247.8253444789848,148.69520668739088,495.6506889579696
BR Super Carga - Ello Hotel,Volvo - Posto Chabocão,121.55251843593632,72.93151106156179,60.77625921796817
BR Super Carga - Ello Hotel,Volvo - Salgueiro Plaza Hotel,186.55821031312703,111.93492618787621,373.11642062625407
BR Super Carga - Ello Hotel,BR Super Carga - Entre Rios Hotel,254.39793676493673,152.63876205896202,508.79587352987346
BR Super Carga - Ello Hotel,Planeta Net Telecom - Estacionamento,203.53535842917464,122.12121505750477,407.0707168583493
BR Super Carga - Ello Hotel,BR Super Carga - AutoPosto Uniao,247.8868656154195,148.7321193692517,495.7737312308391
BR Super Carga - Ello Hotel,DCC Energy - Guaramiranga Parque,237.34936723910712,142.40962034346427,474.69873447821425
BR Super Carga - Ello Hotel,Planeta Charger - Super Feirao do Lar,224.4735668066655,134.6841400839993,448.947133613331
BR Super Carga - Ello Hotel,DCC Energy - Posto Fortim BR,267.634184758231,160.5805108549386,535.268369516462
BR Super Carga - Ello Hotel,BR Super Carga - Murano Center Hotel,187.63365298001037,112.58019178800622,281.4504794700156
BR Super Carga - Ello Hotel,BR Super Carga - Bela Vista Empresarial,247.92193616451868,148.7531616987112,247.92193616451866
BR Super Carga - Ello Hotel,BR Super Carga - Churrascaria Guaiba,342.07928564610904,205.24757138766543,513.1189284691635
BR Super Carga - Ello Hotel,DCC Energy - Posto BR,299.97388287936707,179.98432972762026,599.9477657587341
BR Super Carga - Ello Hotel,Posto Catatau,350.0698732193966,210.04192393163794,954.7360178710816
BR Super Carga - Ello Hotel,BR-316,376.6327386434803,225.9796431860882,753.2654772869606
BR Super Carga - Ello Hotel,Planeta Charge,121.89311238075405,73.13586742845243,182.83966857113109
BR Super Carga - Ello Hotel,DCC Energy - Íbis Hotel,305.6874224101337,183.41245344608024,390.2392626512345
BR Super Carga - Ello Hotel,Restaurante Braseiro,299.26374803303753,179.55824881982252,816.1738582719205
BR Super Carga - Ello Hotel,Estação Posto Sinhá Sabóia,319.0355636100495,191.42133816602973,546.9181090457992
BR Super Carga - Ello Hotel,Investy Energy - Estação Restaurante Raízes do Litoral,322.95047105640054,193.7702826338403,484.4257065846008
BR Super Carga - Ello Hotel,BR Super Carga - Centro Comercial Flávio Carneiro,304.9749050463999,182.98494302783993,114.36558939239997
BR Super Carga - Ello Hotel,Renault Gamboa,249.83327985725188,149.89996791435112,681.3634905197779
BR Super Carga - Ello Hotel,Vila Vagalume,347.99906182658174,208.79943709594906,949.088350436132
BR Super Carga - Ello Hotel,GWM Newhouse,302.60213900197107,181.56128340118266,363.1225668023653
BR Super Carga - Ello Hotel,Audi Center Fortaleza,305.1983312804245,183.1189987682547,122.0793325121698
BR Super Carga - Ello Hotel,Nord Renault,319.8632148521518,191.91792891129109,872.3542223240504
BR Super Carga - Ello Hotel,BR Super Carga - Estação Mossoró - Transfusão,250.27631399998447,150.16578839999067,375.41447099997674
BR Super Carga - Ello Hotel,Restaurante Divino 88 - Br Super Carga,131.7976257548516,79.07857545291095,197.6964386322774
BR Super Carga - Ello Hotel,55 Energy Eletropostos,306.01867045824093,183.61120227494456,834.5963739770208
BR Super Carga - Ello Hotel,Auto Posto e Churrascaria Mateus,110.09779708139855,66.05867824883913,1100.9779708139856
BR Super Carga - Ello Hotel,Auto Posto e Pousada O Barateiro,41.66005420891949,24.996032525351694,357.0861789335956
BR Super Carga - Ello Hotel,Hotel Imperador,187.252508852707,112.3515053116242,1605.0215044517743
BR Super Carga - Ello Hotel,Novo Centro Hotel,359.1169749979953,215.47018499879718,3591.1697499799534
BR Super Carga - Ello Hotel,Hotel Ribeira dos Icos,43.165505588315725,25.899303352989435,431.6550558831573
BR Super Carga - Ello Hotel,Estação Urbeletric - Villa Beach Tenis,302.2001960540252,181.3201176324151,2450.271859897501
BR Super Carga - Ello Hotel,HAUS Motors,301.74715155291614,181.04829093174968,822.9467769624986
BR Super Carga - Ello Hotel,GNC Suécia - Volvo,301.2978156784527,180.77868940707162,1643.4426309733785
BR Super Carga - Ello Hotel,BR Super Carga - Invest Energia Solar,265.7430202270179,159.44581213621075,531.4860404540358
BR Super Carga - Ello Hotel,Porsche Riomar Fortaleza,305.28448883284955,183.17069329970974,1665.188120906452
BR Super Carga - Ello Hotel,Pão De Açúcar,306.02847690328144,183.61708614196888,834.6231188271312
BR Super Carga - Ello Hotel,Alpha Garage Full Service and Performance,250.3291955921407,150.19751735528442,682.7159879785655
BR Super Carga - Ello Hotel,Hotel Jaguarindia - Estação Urbeletric,273.4138205814922,164.0482923488953,777.4800585255701
BR Super Carga - Ello Hotel,BR-222;BR-403,322.0869637413749,193.25217824482496,1756.8379840438631
BR Super Carga - Ello Hotel,Lanchonete Lili Doces - BR Super Carga,360.34121028787206,216.20472617272324,540.511815431808
BR Super Carga - Ello Hotel,Porsche Center Fortaleza,302.997008343859,181.7982050063154,121.19880333754362
BR Super Carga - Ello Hotel,Vitoria Palace Hotel,249.7876061334727,149.87256368008363,749.3628184004181
DCC Energy - Posto BR,DCC Energy - Posto Freitas,129.6926384756808,77.81558308540848,165.56507039448613
DCC Energy - Posto BR,DCC Energy - Bezerra Open Mall,75.00994257571452,45.00596554542871,150.01988515142904
DCC Energy - Posto BR,DCC Energy - Dragon Force,83.66294145821698,50.197764874930186,228.17165852240993
DCC Energy - Posto BR,Eletroposto DCC Energy,82.1053692018074,49.263221521084446,223.92373418674748
DCC Energy - Posto BR,Amazônia Plug - Barraca do Gabriel,261.67648219060885,157.0058893143653,2242.9412759195047
DCC Energy - Posto BR,Planeta Charge - Jean da Picanha,121.90645425941054,73.14387255564633,243.81290851882108
DCC Energy - Posto BR,BR Super Carga - Auto Posto 405,296.9907647509568,178.1944588505741,593.9815295019137
DCC Energy - Posto BR,BR Super Carga - Estação Tibau - Tibau,254.7019282628801,152.82115695772805,382.05289239432017
DCC Energy - Posto BR,BR Super Carga - Grid One Beberibe,131.35218182349996,78.81130909409998,131.35218182349996
DCC Energy - Posto BR,BR Super Carga - Cafe do Rancho,276.57583045760884,165.9454982745653,553.1516609152177
DCC Energy - Posto BR,Cariri Solar Energia Solar,392.09217214795757,235.25530328877454,588.1382582219363
DCC Energy - Posto BR,DCC Energy - Reserva Open Mall,84.3748131400588,50.62488788403528,107.71252741284103
DCC Energy - Posto BR,Pousada La Muralha - Planeta Charge,313.6438450287735,188.1863070172641,627.287690057547
DCC Energy - Posto BR,BR Super Carga - Restaurante Carnauba,352.6074513436263,211.56447080617576,1057.8223540308788
DCC Energy - Posto BR,BR Super Carga - Auto Posto Kariri,388.2709071569095,232.96254429414572,388.2709071569095
DCC Energy - Posto BR,Volvo - Posto Chabocão,360.76899919786393,216.46139951871837,180.38449959893197
DCC Energy - Posto BR,BR Super Carga - VM Marina Clube / Faustino Restaurante,296.2502396714092,177.7501438028455,444.3753595071138
DCC Energy - Posto BR,Planeta Net Telecom - Estacionamento,231.54777056685526,138.92866234011314,463.0955411337105
DCC Energy - Posto BR,BR Super Carga - AutoPosto Uniao,124.46946551743237,74.68167931045942,248.9389310348647
DCC Energy - Posto BR,DCC Energy - Guaramiranga Parque,72.50625284856882,43.50375170914129,145.01250569713764
DCC Energy - Posto BR,Planeta Charger - Super Feirao do Lar,76.01519636640052,45.60911781984031,152.03039273280103
DCC Energy - Posto BR,DCC Energy - Posto Fortim BR,179.89465123376112,107.93679074025667,359.78930246752225
DCC Energy - Posto BR,BR Super Carga - Murano Center Hotel,206.45386273137612,123.87231763882566,309.68079409706417
DCC Energy - Posto BR,BR Super Carga - Bela Vista Empresarial,265.10024767755647,159.0601486065339,265.10024767755647
DCC Energy - Posto BR,BR Super Carga - Churrascaria Guaiba,399.9231692950343,239.9539015770206,599.8847539425515
DCC Energy - Posto BR,BR Super Carga - Ello Hotel,299.97388287936707,179.98432972762026,514.2409420789149
DCC Energy - Posto BR,Posto Catatau,197.4823315261919,118.48939891571514,538.5881768896143
DCC Energy - Posto BR,Planeta Charge,282.4557823212452,169.47346939274712,423.6836734818678
DCC Energy - Posto BR,DCC Energy - Íbis Hotel,46.774291488463795,28.064574893078277,59.71186147463463
DCC Energy - Posto BR,Restaurante Braseiro,38.542607627813474,23.125564576688085,105.11620262130948
DCC Energy - Posto BR,Estação Posto Sinhá Sabóia,122.65323175890535,73.5919390553432,210.2626830152663
DCC Energy - Posto BR,Investy Energy - Estação Restaurante Raízes do Litoral,24.22489772127896,14.534938632767375,36.33734658191844
DCC Energy - Posto BR,BR Super Carga - Centro Comercial Flávio Carneiro,81.94072533963356,49.16443520378014,30.727772002362585
DCC Energy - Posto BR,Renault Gamboa,267.4954277816478,160.49725666898868,729.5329848590394
DCC Energy - Posto BR,Vila Vagalume,48.03634732290828,28.821808393744966,131.00821997156805
DCC Energy - Posto BR,GWM Newhouse,82.89319721885309,49.73591833131185,99.4718366626237
DCC Energy - Posto BR,Audi Center Fortaleza,87.15122524450216,52.290735146701294,34.86049009780086
DCC Energy - Posto BR,Nord Renault,123.57252643382662,74.14351586029598,337.0159811831635
DCC Energy - Posto BR,BR Super Carga - Estação Mossoró - Transfusão,268.71087483353676,161.22652490012206,403.06631225030515
DCC Energy - Posto BR,Restaurante Divino 88 - Br Super Carga,168.29867091829001,100.97920255097401,252.44800637743504
DCC Energy - Posto BR,55 Energy Eletropostos,81.3293316898214,48.79759901389284,221.80726824496747
DCC Energy - Posto BR,Auto Posto e Churrascaria Mateus,241.68843709087832,145.013062254527,2416.8843709087832
DCC Energy - Posto BR,Auto Posto e Pousada O Barateiro,304.4753956489517,182.68523738937103,2609.7891055624427
DCC Energy - Posto BR,Hotel Ribeira dos Icos,304.3935334724864,182.63612008349185,3043.935334724864
DCC Energy - Posto BR,Estação Urbeletric - Villa Beach Tenis,83.37390698797488,50.02434419278492,676.0046512538503
DCC Energy - Posto BR,HAUS Motors,82.51994885293306,49.511969311759835,225.0544059625447
DCC Energy - Posto BR,GNC Suécia - Volvo,82.40914911828379,49.44548947097028,449.5044497360934
DCC Energy - Posto BR,BR Super Carga - Invest Energia Solar,95.48087364704236,57.288524188225416,190.96174729408472
DCC Energy - Posto BR,Porsche Riomar Fortaleza,85.00759917647505,51.004559505885034,463.6778136898639
DCC Energy - Posto BR,Pão De Açúcar,82.35923728815067,49.4155423728904,224.61610169495637
DCC Energy - Posto BR,Alpha Garage Full Service and Performance,271.4884824389211,162.89308946335265,740.4231339243303
DCC Energy - Posto BR,Hotel Jaguarindia - Estação Urbeletric,182.190045191487,109.3140271148922,518.0759578904843
DCC Energy - Posto BR,BR-222;BR-403,130.71235443761714,78.42741266257028,712.976478750639
DCC Energy - Posto BR,Lanchonete Lili Doces - BR Super Carga,291.73210228549976,175.03926137129986,437.59815342824965
DCC Energy - Posto BR,Porsche Center Fortaleza,83.10526424367673,49.86315854620604,33.24210569747069
DCC Energy - Posto BR,Vitoria Palace Hotel,265.81160289788886,159.48696173873333,797.4348086936666
Posto Catatau,DCC Energy - Posto Freitas,135.50847083081544,81.30508249848926,172.98953723082823
Posto Catatau,DCC Energy - Bezerra Open Mall,271.9847473801981,163.19084842811884,543.9694947603962
Posto Catatau,DCC Energy - Dragon Force,280.42523241030347,168.25513944618208,764.7960883917367
Posto Catatau,Eletroposto DCC Energy,279.10301083772686,167.4618065026361,761.1900295574369
Posto Catatau,Amazônia Plug - Barraca do Gabriel,105.73905375053847,63.443432250323085,906.3347464331869
Posto Catatau,Planeta Charge - Jean da Picanha,75.67911383829878,45.40746830297926,151.35822767659755
Posto Catatau,BR Super Carga - Galeria A,388.70072755282416,233.2204365316945,388.70072755282416
Posto Catatau,BR Super Carga - Grid One Beberibe,319.1652552569844,191.49915315419062,319.1652552569844
Posto Catatau,BR Super Carga - Cafe do Rancho,80.02743010134549,48.016458060807295,160.05486020269097
Posto Catatau,DCC Energy - Reserva Open Mall,280.790532400879,168.47431944052738,358.4559988096327
Posto Catatau,Pousada La Muralha - Planeta Charge,130.92658314589872,78.55594988753923,261.85316629179744
Posto Catatau,BR Super Carga - Restaurante Carnauba,178.45343480387055,107.07206088232233,535.3603044116117
Posto Catatau,Lagom Volvo,244.08855218120127,146.45313130872074,488.17710436240253
Posto Catatau,BR Super Carga - VMachado Zona Leste,246.01504970802284,147.60902982481372,369.02257456203426
Posto Catatau,BR Super Carga - Lanchonete 3B,397.7234551707654,238.63407310245927,795.4469103415308
Posto Catatau,Amazonia Plug - Posto Rota das Dunas,284.7089383659122,170.82536301954732,427.0634075488683
Posto Catatau,BR Super Carga - VM Marina Clube / Faustino Restaurante,126.62531638576763,75.97518983146058,189.93797457865145
Posto Catatau,BR Super Carga - Entre Rios Hotel,372.18683205307394,223.31209923184437,744.3736641061479
Posto Catatau,Planeta Net Telecom - Estacionamento,164.57280423448316,98.74368254068989,329.1456084689663
Posto Catatau,BR Super Carga - AutoPosto Uniao,115.20048165225946,69.12028899135566,230.4009633045189
Posto Catatau,DCC Energy - Guaramiranga Parque,235.924876170089,141.5549257020534,471.849752340178
Posto Catatau,Planeta Charger - Super Feirao do Lar,200.3685326723644,120.22111960341864,400.7370653447288
Posto Catatau,DCC Energy - Posto Fortim BR,363.57482981988215,218.1448978919293,727.1496596397643
Posto Catatau,BR Super Carga - Murano Center Hotel,358.4077822725926,215.04466936355558,537.6116734088889
Posto Catatau,BR Super Carga - Ello Hotel,350.0698732193966,210.04192393163794,600.1197826618227
Posto Catatau,DCC Energy - Posto BR,197.4823315261919,118.48939891571514,394.9646630523838
Posto Catatau,BR-316,285.37293199430883,171.22375919658532,570.7458639886177
Posto Catatau,Planeta Charge,260.9026538255652,156.54159229533911,391.3539807383478
Posto Catatau,DCC Energy - Íbis Hotel,244.25520175506105,146.55312105303662,311.8151511766737
Posto Catatau,Restaurante Braseiro,158.9593051707821,95.37558310246925,433.5253777384967
Posto Catatau,Estação Posto Sinhá Sabóia,74.84573506698216,44.90744104018929,128.30697440054084
Posto Catatau,Investy Energy - Estação Restaurante Raízes do Litoral,207.8829739008623,124.72978434051738,311.82446085129345
Posto Catatau,BR Super Carga - Centro Comercial Flávio Carneiro,278.94063192261626,167.36437915356976,104.6027369709811
Posto Catatau,Eletroposto Parque da Cidadania,248.05579644000977,148.83347786400586,2011.2632143784574
Posto Catatau,Vila Vagalume,204.6743264126082,122.80459584756493,558.2027083980223
Posto Catatau,GWM Newhouse,279.62387993508105,167.77432796104864,335.5486559220973
Posto Catatau,Audi Center Fortaleza,284.050653878398,170.43039232703882,113.6202615513592
